u,v,osmid,highway,maxspeed,name,oneway,length,geometry,lanes
32855768,32855870,4962093,unclassified,20 mph,Birkbeck Hill,FALSE,107.9773505,"LINESTRING (-0.1010074 51.4413836, -0.1010481 51.4413738, -0.1010871 51.4413609, -0.1014804 51.4411996, -0.1019097 51.4410333, -0.1020609 51.4409766, -0.1021823 51.440926, -0.1023261 51.4408679)",
25446380,290987688,297669994,residential,20 mph,Beaconsfield Road,FALSE,38.54691724,"LINESTRING (-0.3838768 51.5078042, -0.3833502 51.5076913)",
11234032674,88770441,"[307639258, 22726093, 777261310]",residential,20 mph,"['Randall Place', 'Roan Street']",FALSE,249.475187,"LINESTRING (-0.0110091 51.4800398, -0.011206 51.4800887, -0.0114788 51.480168, -0.0115737 51.4801874, -0.0116764 51.4801917, -0.0118175 51.4801834, -0.0119586 51.4801751, -0.0121758 51.4801616, -0.0124093 51.4801411, -0.0125021 51.4801257, -0.0125901 51.4801112, -0.0127308 51.4800751, -0.0129109 51.4800241, -0.0129972 51.4799996, -0.0130573 51.479984, -0.013512 51.4798572, -0.0135691 51.4798314, -0.0135951 51.4798127, -0.0136146 51.4797884, -0.0136173 51.4797624, -0.0136053 51.4797219, -0.0135708 51.4796449, -0.0134192 51.4793068)",
1840518221,26153374,8384207,residential,20 mph,Donnybrook Road,FALSE,93.85104672,"LINESTRING (-0.1380691 51.4174387, -0.1380306 51.4174649, -0.1379868 51.4174948, -0.1373254 51.4179464, -0.1372102 51.4179983, -0.1371149 51.4180308)",
2769799285,1597993281,273186680,unclassified,20 mph,Lesney Avenue,FALSE,47.2932634,"LINESTRING (-0.0251988 51.5478649, -0.0246685 51.5481335)",2
26422646,26422647,583732917,residential,,Monteagle Avenue,FALSE,68.26363639,"LINESTRING (0.081642 51.5426933, 0.0822428 51.5431804)",
90113848,90113848,10484361,residential,20 mph,Springfield Grove,FALSE,61.50105438,"LINESTRING (0.0350487 51.4812314, 0.0348919 51.4813399, 0.0348728 51.481365, 0.0348696 51.4813944, 0.0348894 51.4814194, 0.0349225 51.4814377, 0.0349696 51.4814483, 0.035024 51.4814429, 0.0350621 51.4814248, 0.0350856 51.4813972, 0.0350856 51.4813587, 0.0350487 51.4812314)",
25676345,877050362,"[23207291, 903327919]",residential,,Gould's Green,FALSE,266.5027576,"LINESTRING (-0.4437484 51.5189658, -0.4438868 51.5188495, -0.4440654 51.5187168, -0.4443334 51.5185149, -0.4446091 51.5183429, -0.4451218 51.5182244, -0.4456556 51.5180961, -0.4459705 51.5180395, -0.4470232 51.517882)",
27021699,249486520,4894880,tertiary,20 mph,Lilleshall Road,FALSE,39.6800266,"LINESTRING (-0.1823072 51.393495, -0.1822915 51.3933294, -0.1822746 51.3931869, -0.1822681 51.393139)",
27623584,3950168594,4680415,residential,20 mph,Hatherley Road,FALSE,74.13736052,"LINESTRING (-0.0248256 51.5862617, -0.024382 51.5863314, -0.0237853 51.5864252)",
256426491,10832926119,1164758845,residential,,Apple Grove,FALSE,143.6919576,"LINESTRING (-0.0717692 51.654902, -0.0718249 51.6546865, -0.0718638 51.6546174, -0.0719006 51.6545671, -0.0719603 51.6545059, -0.0729615 51.653891)",
91762882,91762427,39972877,residential,20 mph,Kinlet Road,FALSE,93.7445807,"LINESTRING (0.0734038 51.4727615, 0.0732133 51.4726976, 0.0730943 51.4726786, 0.0729282 51.4726714, 0.0728678 51.4726693, 0.0728218 51.472653, 0.072629 51.4725167, 0.0723338 51.4723112)",
248081163,248081166,23010351,residential,20 mph,Clive Road,FALSE,239.028594,"LINESTRING (-0.3299983 51.4353826, -0.3300668 51.4353653, -0.3305738 51.4351935, -0.3306994 51.4351587, -0.330869 51.4351117, -0.3309875 51.4350788, -0.331681 51.4349215, -0.3324052 51.4348195, -0.3332474 51.4346991)",
102057,4392878912,"[809376732, 21840165]",unclassified,20 mph,North Carriage Drive,TRUE,33.81134425,"LINESTRING (-0.160633 51.5124109, -0.1607072 51.5123794, -0.1607639 51.5123504, -0.1608253 51.5123194, -0.1608856 51.5123039, -0.1609705 51.5122938, -0.1610598 51.5122743)",1
249545392,23065587,24526140,tertiary,20 mph,Abbotts Road,FALSE,150.8014667,"LINESTRING (-0.2165603 51.3685363, -0.216288 51.368632, -0.2160477 51.3687165, -0.2152234 51.3690032, -0.2149666 51.369098, -0.2146777 51.3692124)",
12854292,11944167,59395884,secondary,,,TRUE,20.23836044,"LINESTRING (0.0282054 51.5924522, 0.0283102 51.5925244, 0.028401 51.5925877)",
177708033,177707860,17111349,residential,,Valence Wood Road,FALSE,79.35390191,"LINESTRING (0.1324675 51.5555695, 0.1318592 51.5555594, 0.1313203 51.5555469)",2
354917086,354917430,31721484,residential,,Wythens Walk,FALSE,29.53982112,"LINESTRING (0.0638934 51.450284, 0.06429 51.4503814)",
875405372,21556572,1169432764,residential,20 mph,Palmers Road,FALSE,21.25247002,"LINESTRING (-0.134307 51.6155699, -0.1341991 51.6157489)",
87333238,87332654,10054566,residential,20 mph,Kersey Drive,FALSE,130.8255805,"LINESTRING (-0.0559704 51.3342263, -0.055903 51.3342276, -0.0556369 51.3342265, -0.0553258 51.3342166, -0.0550911 51.3341868, -0.0547568 51.3341316, -0.0542443 51.3339919, -0.0541663 51.3339595)",1
1689262078,1689262117,156708564,unclassified,20 mph,Marylands Road,FALSE,47.28121603,"LINESTRING (-0.1952039 51.5230825, -0.1951871 51.5231281, -0.1951745 51.5231531, -0.1948234 51.5234294)",2
29525992,13780047,14038142,residential,20 mph,Cyprus Place,FALSE,49.72243586,"LINESTRING (-0.0496833 51.5303801, -0.0497214 51.5307632, -0.0497282 51.5308017, -0.0497353 51.5308259)",
61271436,806437796,8609566,tertiary,20 mph,Waxwell Lane,FALSE,35.39947787,"LINESTRING (-0.385678 51.5993544, -0.3857533 51.5996693)",
295215799,295215814,26943296,residential,20 mph,Garth Road,FALSE,96.28533635,"LINESTRING (-0.2948827 51.4266771, -0.2952487 51.4266979, -0.295323 51.4267182, -0.2961842 51.4269533)",
111948415,111948416,12344022,residential,20 mph,Fiveways Road,FALSE,81.68349862,"LINESTRING (-0.1083267 51.469279, -0.108319 51.4695011, -0.1083049 51.4699076, -0.1082911 51.4700131)",
86116941,1157879165,10277697,residential,,Cleveley Crescent,FALSE,104.8306586,"LINESTRING (-0.2932848 51.5327221, -0.2935016 51.5326567, -0.2936648 51.5326074, -0.2938134 51.5325759, -0.2940721 51.5325326, -0.2944258 51.5324822, -0.2947235 51.5324398)",
1108416258,1108409888,"[154684051, 95596309]",residential,,Westover Close,FALSE,84.14600724,"LINESTRING (-0.1959047 51.3491524, -0.1959114 51.3489543, -0.1959181 51.3487586, -0.1960591 51.3487583, -0.1960996 51.3487534, -0.1964626 51.3488564)",
46209405,46231691,5104103,primary,30 mph,London Road,FALSE,53.05596427,"LINESTRING (0.0088587 51.4120996, 0.0091939 51.4116707)",2
12059196182,12059196189,1301993569,primary,20 mph,Broadway,TRUE,6.088084923,"LINESTRING (-0.3198016 51.5108377, -0.3198616 51.510798, -0.319862 51.510798)",2
8016778272,26414883,4339455,residential,20 mph,Roslyn Road,FALSE,49.22486967,"LINESTRING (-0.077364 51.5829898, -0.077582 51.5829667, -0.0780667 51.5829169)",
26992916,2924617508,"[1068191947, 1068191948]",trunk,20 mph,London Road,FALSE,143.0889387,"LINESTRING (-0.0545548 51.4392573, -0.055226 51.4394853, -0.055677 51.4396513, -0.0557985 51.439696, -0.0558818 51.4397134, -0.0559557 51.4397379, -0.0563652 51.4398734)","['3', '2']"
36657584,36657583,30500613,residential,,Brook Lane,FALSE,45.29113276,"LINESTRING (0.1252897 51.4504322, 0.1257493 51.4507218)",
18161496,5316378096,3663253,residential,30 mph,Homefield Gardens,FALSE,43.71147957,"LINESTRING (-0.1717102 51.590822, -0.1717535 51.5907958, -0.1717907 51.5907866, -0.1718802 51.5907936, -0.1722035 51.5906063)",
33213097,33213154,5001014,residential,20 mph,Stockwell Park Crescent,FALSE,66.53594732,"LINESTRING (-0.1180974 51.4715214, -0.118132 51.4716611, -0.1181444 51.4717822, -0.1181393 51.4718827, -0.1181134 51.471958, -0.1180133 51.4721033)",
14598701,1672871714,26425842,primary,30 mph,Widmore Road,TRUE,27.98031111,"LINESTRING (0.0187177 51.4063713, 0.0188164 51.4064182, 0.0189254 51.4064494, 0.0190788 51.4064764)",1
36106299,36106071,"[298893200, 5180994]",residential,,Hartslock Drive,FALSE,233.9422433,"LINESTRING (0.1267155 51.4991962, 0.1270549 51.4991977, 0.1270997 51.499198, 0.1274132 51.4992005, 0.1275295 51.4991808, 0.1275885 51.4991144, 0.1275994 51.4987125, 0.1276111 51.4982828, 0.1276153 51.4981296, 0.1276298 51.497596)",
81701864,81701861,32730031,residential,,The Greenway,FALSE,176.5386586,"LINESTRING (0.1060079 51.3831061, 0.1059697 51.3831681, 0.1058601 51.3837137, 0.1058507 51.3842313, 0.1059496 51.3846808)",
247668,662085032,"[5027157, 1090869382]",tertiary,20 mph,Morris Road,FALSE,62.80736817,"LINESTRING (-0.0161563 51.5178127, -0.0160803 51.5173372, -0.0160778 51.5173241, -0.016064 51.5172508)",2
726948302,726948303,"[58673436, 249207836]",residential,20 mph,Hirst Crescent,FALSE,25.59859117,"LINESTRING (-0.297301 51.5624185, -0.2973279 51.5623633, -0.2974085 51.5621982)",
26421640,26421786,4342888,residential,,Holmwood Road,FALSE,91.16416345,"LINESTRING (0.0966834 51.5581429, 0.0969078 51.557335)",
8976767596,11052654375,970049472,residential,,Mountain Ash Close,FALSE,98.74876677,"LINESTRING (0.1435381 51.610453, 0.1438071 51.6103852, 0.1440333 51.610304, 0.1441542 51.6102374, 0.1441289 51.6101854, 0.1440041 51.6100825, 0.1438183 51.6099431, 0.1437739 51.6099335, 0.1437409 51.6099354, 0.1436976 51.6099514)",
101521821,101523110,13803157,tertiary,20 mph,Carlton Road,FALSE,137.1742227,"LINESTRING (-0.0914714 51.3526497, -0.0914819 51.3527068, -0.0914995 51.3527521, -0.0915119 51.352781, -0.091529 51.3528113, -0.0915534 51.35285, -0.0915787 51.3528809, -0.0916084 51.3529125, -0.0916738 51.3529682, -0.0917402 51.3530242, -0.0917748 51.353055, -0.0918033 51.3530836, -0.0918337 51.3531164, -0.0918609 51.35315, -0.0918805 51.3531817, -0.0919025 51.3532212, -0.0919205 51.3532677, -0.0919362 51.3533268, -0.0919495 51.3533878, -0.0919636 51.3535333, -0.0919895 51.3538109)",
20948933,20948930,4209960,residential,,Addison Road,FALSE,107.6922686,"LINESTRING (-0.0383616 51.6620939, -0.0391568 51.6621109, -0.0399196 51.662152)",
31388107,30798374,17112588,residential,,Babington Road,FALSE,298.7101036,"LINESTRING (0.1997688 51.5649997, 0.1997486 51.5649522, 0.1997348 51.5647609, 0.1997259 51.5646105, 0.1997146 51.5643325, 0.199806 51.5639404, 0.1998085 51.56393, 0.1999301 51.5633052, 0.2000398 51.5627416, 0.20022 51.5623437)",
541172843,61278080,43189169,residential,20 mph,Twyford Road,FALSE,121.6371389,"LINESTRING (-0.3627459 51.5750498, -0.362906 51.5749806, -0.3629794 51.5749285, -0.3630056 51.5748645, -0.3630701 51.574201, -0.3630868 51.5740286)",
244888993,244888994,"[1187539616, 242461486]",residential,20 mph,Oystercatcher Close,FALSE,69.5982076,"LINESTRING (0.0265342 51.5143156, 0.0262884 51.5142868, 0.0257352 51.5142221, 0.0256584 51.5142239, 0.0256187 51.5142287, 0.0255486 51.5142461)",
92711437,92711014,10603394,residential,20 mph,Raglan Road,FALSE,118.2587389,"LINESTRING (0.0735375 51.4861532, 0.0730932 51.4861534, 0.0728617 51.4861522, 0.0726769 51.4861522, 0.0725762 51.4861529, 0.0725006 51.4861528, 0.0723031 51.4861528, 0.0721689 51.4861529, 0.0718296 51.4861529)",
250747022,250747023,23187269,residential,20 mph,Napier Road,FALSE,69.52707022,"LINESTRING (-0.3288694 51.4628427, -0.3287609 51.4628312, -0.3278677 51.4628468)",
1356939526,196198,39727183,residential,30 mph,Gainsborough Road,FALSE,196.9266705,"LINESTRING (-0.1831186 51.6145967, -0.1829221 51.614841, -0.182553 51.6152408, -0.181854 51.6161827)",
7207030644,7207030645,772004160,residential,,,FALSE,18.70521713,"LINESTRING (-0.0372809 51.3390673, -0.0370531 51.339157)",
25764465,25809722,47851683,residential,,Barrowell Green,FALSE,27.92606923,"LINESTRING (-0.0970293 51.6265213, -0.096643 51.6264467)",
620020050,27144462,61882030,tertiary,30 mph,Claremont Road,FALSE,37.04569651,"LINESTRING (-0.2132841 51.5607867, -0.2130474 51.5604878)",
395015549,395015550,34400490,residential,20 mph,Runcorn Place,FALSE,38.23625311,"LINESTRING (-0.2133451 51.5120655, -0.2128108 51.5121531)",
26035312,26035325,4304884,residential,20 mph,Princes Avenue,FALSE,203.8801327,"LINESTRING (-0.144254 51.5903688, -0.1449878 51.590713, -0.1453883 51.5908445, -0.1458045 51.5909343, -0.1461591 51.5909391, -0.1465115 51.5908912, -0.146702 51.5908369, -0.1468835 51.5907674)",
5224482704,1828430716,303283997,residential,30 mph,Brompton Grove,FALSE,54.66708119,"LINESTRING (-0.1635189 51.5868548, -0.1631433 51.5868514, -0.1627323 51.586813)",
609091,489657,181235248,residential,20 mph,Richmond Road,FALSE,111.5375648,"LINESTRING (-0.1812279 51.6453283, -0.1804562 51.6462097)",
652747672,652747676,20351814,residential,20 mph,Barrett's Grove,FALSE,123.4400311,"LINESTRING (-0.0790811 51.551981, -0.0790234 51.5519739, -0.078971 51.5519738, -0.0787639 51.5520061, -0.0784368 51.5520572, -0.0776308 51.5521417, -0.0773291 51.5521733)",
194271,9273527706,48378146,trunk,20 mph,Maida Vale,TRUE,8.971785534,"LINESTRING (-0.1781525 51.5258051, -0.1780817 51.5257375)",2
1727038129,243707551,238267510,primary,20 mph,Nelson Road,TRUE,29.31645514,"LINESTRING (-0.0091393 51.4808318, -0.0092507 51.4808177, -0.0093257 51.4808265, -0.0094231 51.4808585, -0.0095228 51.4809036)",2
61325796,61325797,8614432,residential,,Lloyd Avenue,FALSE,62.59877246,"LINESTRING (-0.1573403 51.326061, -0.15744 51.3261591, -0.1575735 51.3264086, -0.1577201 51.3265678)",
81680263,81680126,9950434,tertiary,30 mph,Tudor Way,FALSE,88.0539358,"LINESTRING (0.0776498 51.3872141, 0.0781412 51.3879442)",
221799,2496120835,31015699,primary,20 mph,Highbury Grove,FALSE,9.418919566,"LINESTRING (-0.0982135 51.5513986, -0.0982097 51.5513643, -0.098204 51.5513141)",2
1864604743,1638543398,"[175899346, 1084299335]",residential,,Waterside Way,TRUE,58.2242933,"LINESTRING (-0.056103 51.5900718, -0.0561706 51.5900771, -0.0565408 51.5901189, -0.0566034 51.5901249, -0.0566351 51.5901257, -0.0566654 51.5901218, -0.0566896 51.5901127, -0.0567091 51.5900997, -0.0567247 51.5900827, -0.0567356 51.5900683, -0.0567445 51.5900565, -0.0567942 51.5899769)",
7950464125,8851678270,"[1135121162, 956446414]",residential,,Meadow Garth,FALSE,187.7385841,"LINESTRING (-0.2605958 51.5483651, -0.2607152 51.5483487, -0.2607604 51.5483348, -0.2611907 51.5481725, -0.262488 51.5476811, -0.2629307 51.5475114)",2
1744407290,27054481,527645640,secondary,30 mph,The Village,FALSE,209.4538802,"LINESTRING (0.0360749 51.481487, 0.0361568 51.4815796, 0.0362309 51.4816408, 0.0362977 51.4816815, 0.0363976 51.4817161, 0.0364941 51.4817396, 0.036794 51.4818119, 0.0369694 51.4818543, 0.0372235 51.4819156, 0.0375128 51.4819886, 0.0376532 51.4820211, 0.0377826 51.4820478, 0.0379198 51.4820711, 0.0380817 51.4820917, 0.0384499 51.4821264, 0.0388081 51.4821497)",2
253066764,253066763,23371965,residential,,Troopers Drive,FALSE,14.64891737,"LINESTRING (0.2196247 51.6110647, 0.2194129 51.6110722)",
25454055,728578924,4262336,residential,20 mph,Glenloch Road,FALSE,50.99108479,"LINESTRING (-0.1656647 51.550028, -0.1662141 51.5497221)",
6440350447,25811289,"[687033773, 7971455]",residential,,Acacia Way,FALSE,21.87664739,"LINESTRING (0.0989797 51.4401064, 0.0988619 51.4401171, 0.0987995 51.4400009)",
5951842443,227214882,48563307,tertiary,30 mph,New North Road,FALSE,61.82913663,"LINESTRING (0.1178197 51.6114508, 0.1171225 51.6111019)",
2471597073,61839650,8664273,residential,,Caulfield Gardens,FALSE,31.42894668,"LINESTRING (-0.3972204 51.6000275, -0.3973409 51.600105, -0.397392 51.600277)",
25572337,449099375,213896153,primary,30 mph,Cooks Ferry Roundabout,TRUE,11.70752296,"LINESTRING (-0.0369135 51.612923, -0.0370649 51.6128756)",
241716697,241716690,22529693,residential,30 mph,Bramshaw Rise,FALSE,303.9930178,"LINESTRING (-0.2546971 51.3915477, -0.2547477 51.3915502, -0.254893 51.3915559, -0.2588654 51.3917567, -0.259005 51.3917598, -0.2590648 51.3917602)",
240613351,240613375,22377010,residential,20 mph,Eastbourne Road,FALSE,36.32554028,"LINESTRING (-0.3894248 51.444701, -0.3894893 51.4443768)",
25067319,191032510,8351713,residential,,Cranham Gardens,FALSE,74.0652731,"LINESTRING (0.2733192 51.5676542, 0.273659 51.5680801, 0.2737941 51.5682513)",
25879361,25879358,48609363,tertiary,20 mph,North Hill Drive,TRUE,29.96609103,"LINESTRING (0.2225746 51.6086844, 0.2228681 51.6084859)",
9521022,108062,232724478,tertiary,20 mph,Wardour Street,TRUE,75.3356733,"LINESTRING (-0.135406 51.5153055, -0.1354256 51.515332, -0.1357728 51.5158016, -0.1358035 51.5158224, -0.1358309 51.5158678, -0.1358613 51.5159191)",
86108196,86108122,10277414,residential,20 mph,Park Close,FALSE,56.22384227,"LINESTRING (-0.2884101 51.5328511, -0.2889374 51.5332359)",
135566336,247691782,"[946807999, 835531914, 22977647]",residential,20 mph,Pier Road,FALSE,50.81146202,"LINESTRING (0.0632305 51.5009737, 0.0632156 51.5010541, 0.0631848 51.5012004, 0.0631541 51.5013325, 0.0631606 51.5013543, 0.0631487 51.5013976, 0.0631449 51.5014264)",
10961227160,25323703,"[1180171531, 4259854, 4241139]",residential,20 mph,"['Ascot Close', 'Perth Close']",FALSE,223.0636885,"LINESTRING (-0.3699034 51.5524312, -0.3694904 51.5526464, -0.3693724 51.5526931, -0.3692383 51.5527164, -0.3690452 51.5527172, -0.3686321 51.5526979, -0.3682094 51.55268, -0.368101 51.5526574, -0.3679949 51.5526264, -0.3668525 51.5525726)",
249441654,7204857350,23104610,unclassified,20 mph,Portland Avenue,FALSE,85.15846446,"LINESTRING (-0.0709417 51.5705441, -0.0705595 51.570549, -0.0699561 51.5705504, -0.0698216 51.5705679, -0.0697285 51.5706032)",
36117017,36117016,5181190,residential,,Haldane Road,FALSE,32.11182856,"LINESTRING (0.1273221 51.5058808, 0.1269101 51.5060136)",
1210743810,195950809,305295757,residential,,North Street,FALSE,34.60220516,"LINESTRING (0.0747427 51.540384, 0.0746317 51.5404935, 0.0746106 51.5405148, 0.0744868 51.5406513)",
7727459963,7727459966,1137069193,primary,30 mph,Walm Lane,FALSE,32.72050808,"LINESTRING (-0.224235 51.5476663, -0.2244218 51.5475997, -0.2244618 51.5475851, -0.2246336 51.5475084)",2
25893960,620787628,4264830,tertiary,20 mph,Hazellville Road,FALSE,78.00972131,"LINESTRING (-0.1289817 51.5716301, -0.1290879 51.571691, -0.1293521 51.5718425, -0.129687 51.5720881, -0.1297536 51.57214)",
90249398,90249113,10497632,residential,20 mph,Dickson Road,FALSE,132.8852438,"LINESTRING (0.0459082 51.4617275, 0.0459303 51.4617492, 0.0460213 51.4618253, 0.0461307 51.4618913, 0.0463146 51.4619807, 0.0464306 51.4620166, 0.0465107 51.4620413, 0.0467321 51.4620749, 0.0469573 51.4620893, 0.0471178 51.4620851, 0.0473196 51.4620558, 0.0474457 51.4620159, 0.0475703 51.4619568)",
3961823976,27203105,4432988,residential,30 mph,Middleton Road,FALSE,223.8952796,"LINESTRING (-0.196116 51.5745648, -0.1947509 51.57472, -0.1946591 51.5747224, -0.1945833 51.5747114, -0.1938255 51.5745473, -0.1937623 51.5745271, -0.1936765 51.5744773, -0.1936062 51.5744246, -0.1932932 51.5741202)",
191044465,191046354,18522272,residential,,Ingrebourne Gardens,FALSE,187.242205,"LINESTRING (0.2525986 51.5636436, 0.2527724 51.5636069, 0.2552489 51.5633)",
178965386,11150227209,1202786285,primary,30 mph,Ripple Road,TRUE,8.456588999,"LINESTRING (0.1024466 51.5357129, 0.1024873 51.5357033, 0.1025609 51.5356859)",
20960956,441913987,96751431,primary,20 mph,Fulham Palace Road,FALSE,37.04709645,"LINESTRING (-0.2229182 51.4889879, -0.2228484 51.4888003, -0.2227949 51.4886637)",2
30158254,1761268316,332263361,tertiary,20 mph,Percy Road,FALSE,88.43403379,"LINESTRING (-0.375253 51.4216009, -0.3755576 51.4221731, -0.3756462 51.4223574)",
288788937,8761115719,946449404,residential,,Kendal Close,FALSE,6.620800063,"LINESTRING (-0.4241424 51.4467314, -0.4240486 51.4467201)",
71241773,71233615,9381861,residential,20 mph,Buxton Road,FALSE,71.89471965,"LINESTRING (0.0062974 51.6322124, 0.0062654 51.6322465, 0.0059157 51.6326187, 0.0058854 51.6326519, 0.0058365 51.6326854, 0.0057576 51.6327088, 0.0057026 51.6327268)",
4743670424,366866892,37981928,residential,20 mph,Dacca Street,FALSE,30.01536698,"LINESTRING (-0.0281752 51.4840329, -0.0282121 51.4840383, -0.0282605 51.4840387, -0.0286072 51.4840276)",2
647208,647211,2956073,residential,20 mph,Blythe Hill,FALSE,54.84418682,"LINESTRING (-0.0351161 51.4439928, -0.0347028 51.4440576, -0.0343487 51.4441132)",
